case_id,scenario,drift_family,drift_level,n_current,age_shift_years,current_missing_fraction,source,feature,method,expected_signal,commit_sha,config_sha256,rate_kind,seeds,n_runs,n_decisions,n_alerts,observed_rate,mean_value,median_value
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,drift,region,chi2,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,507.4627679987281,497.50382345290006
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,drift,region,js,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,6,0.3,0.04886940767879473,0.048128980142377494
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,drift,region,psi,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,0.27500595980200593,0.27100459682889605
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,age,current_infinite_count,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,age,current_max,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,92.7,91.5
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,age,current_min,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,26.0,26.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,age,current_missing_fraction,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,age,missing_increase_pp,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,age,reference_infinite_count,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,age,reference_max,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,86.6,86.5
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,age,reference_min,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,18.0,18.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,age,reference_missing_fraction,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,income,current_infinite_count,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,income,current_max,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,564139.8759999999,568908.515
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,income,current_min,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,12188.2975,12446.635
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,income,current_missing_fraction,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.08000000000000002,0.08
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,income,missing_increase_pp,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,6.0,6.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,income,reference_infinite_count,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,income,reference_max,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,619557.1195,611724.875
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,income,reference_min,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,10934.159000000001,11033.564999999999
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,income,reference_missing_fraction,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.020000000000000004,0.02
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,region,current_missing_fraction,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,region,missing_increase_pp,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,region,reference_missing_fraction,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,,current_duplicate_fraction,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,0.03856666666666668,0.0385
combined_acceptance_n3000,combined,combined,acceptance,3000,8.0,0.08,quality,,reference_duplicate_fraction,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.004259999999999999,0.0042
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,adversarial,,roc_auc,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,17,0.85,0.71472631,0.7164858
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,age,js,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,0.07602617526124925,0.07634212371740892
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,age,ks,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,0.26722,0.267
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,age,psi,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,0.4781247788309183,0.44668878379700605
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,age,wasserstein,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,7.87912,7.8332000000000015
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,income,js,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.002789724573097858,0.0026165058880569785
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,income,ks,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,2,0.1,0.03702129547471163,0.03257763975155278
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,income,psi,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.015503094469841605,0.014533231570140283
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,income,wasserstein,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,0,0,,3318.2767629015057,3313.0188775066495
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,region,chi2,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,131.71313126426134,130.80665890358307
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,region,js,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,8,0.4,0.04926125891488707,0.04869111956004306
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,drift,region,psi,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,0.27755591811760816,0.2739383118774172
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,age,current_infinite_count,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,age,current_max,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,86.5,85.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,age,current_min,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,26.0,26.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,age,current_missing_fraction,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,age,missing_increase_pp,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,age,reference_infinite_count,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,age,reference_max,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,86.6,86.5
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,age,reference_min,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,18.0,18.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,age,reference_missing_fraction,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,income,current_infinite_count,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,income,current_max,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,511800.5295,498932.28500000003
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,income,current_min,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,15287.247,15569.015
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,income,current_missing_fraction,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.08000000000000002,0.08
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,income,missing_increase_pp,True,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,detection_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,20,1.0,6.0,6.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,income,reference_infinite_count,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,0.0,0.0
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,income,reference_max,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,619557.1195,611724.875
combined_acceptance_n500,combined,combined,acceptance,500,8.0,0.08,quality,income,reference_min,False,509c56e4630c19b10684cda4fdeed3d2d60e7dc3,05b7bab4beef95cc077c40c8cc949baf46a83e36cf9903f6bc97f9f5bcbe3253,non_target_alert_rate,2026091900|2026091901|2026091902|2026091903|2026091904|2026091905|2026091906|2026091907|2026091908|2026091909|2026091910|2026091911|2026091912|2026091913|2026091914|2026091915|2026091916|2026091917|2026091918|2026091919,20,20,0,0.0,10934.159000000001,11033.564999999999
